id,text,created_at,source,location,retweet_count,reply_count,favorite_count,quote_count,is_quote_status
1116619472167563270,"The 45-year-old man remains in custody this morning
https://t.co/kVLEi3mkHN",2019-04-12 08:30:02,TweetDeck,,0,0,1,0,False
1116619444711673858,"The 45-year-old man remains in custody this morning
https://t.co/T3hzOxtfxj",2019-04-12 08:29:56,TweetDeck,,0,0,0,0,False
1116612016473427970,Police probe into discovery of body close to where missing Rotherham woman was last seen https://t.co/Bfqcrt4Tup,2019-04-12 08:00:25,Facebook,,0,0,0,0,False
1116603618172399617,"Alena was found just yards from where she was last seen 
https://t.co/iO6JeXwLwh",2019-04-12 07:27:02,TweetDeck,,0,0,0,0,False
1116603556625129472,"Alena was found just yards from where she was last seen 
https://t.co/5ggh888nrt",2019-04-12 07:26:48,TweetDeck,,0,0,0,0,False
1116591721339506688,Two arrested over incident in #Rotherham https://t.co/fz8824ZxH1,2019-04-12 06:39:46,TweetDeck,,0,0,0,0,False
1116591683125137409,Two arrested over incident in #Rotherham https://t.co/mGXy5DJoZK,2019-04-12 06:39:37,TweetDeck,,0,0,0,0,False
1116582983278809088,A suspect has been arrested #Rotherham https://t.co/gb6iyE9AB7,2019-04-12 06:05:02,TweetDeck,,0,0,0,0,False
1116582960797327360,A suspect has been arrested #Rotherham https://t.co/N7OBVrTgDf,2019-04-12 06:04:57,TweetDeck,,0,0,0,0,False
1116499267831697409,RT @RothCentralNHP: Rotherham Town Centre PCSO's during their hate crime drop in at the bazaar on the outdoor market in association with RE…,2019-04-12 00:32:23,Twitter for Android,,2,0,0,0,False
1116462996648280066,@WarriorGoddessX @ZafLFC1738 @GenuineRebel @behalalorg @jamesabba1 @deestyles1 @ahmed_tr5 @Lexi63496061 @wonkaswife2 @DICS131294 @CognitiveSoc @TomPain29926630 @aim4globalpeace @NazShahBfd @theresa_may @APPGBritMuslims @SadiqKhan @rizwanwadan @SayeedaWarsi @mcb @appghatecrime @bco @kwilliam111 @concretemilk @CultExpert @Iram_Ramzan @GSpellchecker @G_S_Bhogal @TrojanManifesto @UN @QuilliamOrg https://t.co/WKXrhmBpNX  One from the National Crime Agency,2019-04-11 22:08:15,Twitter Web Client,,0,0,1,0,False
1116428803775971328,RT @stop1984: MPs support Sheffield MP and Rotherham child abuse survivors’ bid to strip rights of rapist fathers https://t.co/jMDYklOTPx,2019-04-11 19:52:23,Twitter Web Client,,3,0,0,0,False
1116417503117414411,RT @stop1984: MPs support Sheffield MP and Rotherham child abuse survivors’ bid to strip rights of rapist fathers https://t.co/jMDYklOTPx,2019-04-11 19:07:29,Twitter Web App,,3,0,0,0,False
